benchmark,exec_policy,prefetch,block_size_1d,block_size_2d,num_blocks_1d,block_size_str,total_iterations,size,num_gpu,num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec,speedup,baseline_time
b1m,default,none,32,8,64,"32,8",30,950000000,8,24,-4.9348,5.7143,5.34337,0.370936,6.528321573701539,2.419
b1m,default,none,32,8,64,"32,8",30,950000000,8,25,-4.934801,5.71454,5.34383,0.370708,6.53233674822921,2.419
b1m,default,none,32,8,64,"32,8",30,950000000,8,26,-4.934801,5.72315,5.34764,0.375507,6.448853127272073,2.419
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,0,9.616546,1.0103,0.905043,0.105257,4.8604371637977355,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,1,9.616546,1.01111,0.907232,0.103875,4.925102619011873,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,2,9.616546,0.984877,0.881041,0.103836,4.926952449534442,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,3,9.616546,1.01073,0.907183,0.103546,4.940751304249882,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,4,9.616546,0.985897,0.880971,0.104926,4.875769919275092,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,5,9.616546,0.984862,0.880807,0.104055,4.916582908556612,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,6,9.616546,1.01087,0.906494,0.104374,4.901556274070729,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,7,9.616546,0.984122,0.880884,0.103238,4.955491529764799,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,8,9.616546,0.984548,0.88044,0.104108,4.914079941501693,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,9,9.616546,1.00873,0.905711,0.103014,4.96626705641814,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,10,9.616546,0.98503,0.880992,0.104038,4.917386287220614,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,11,9.616546,0.984447,0.880956,0.103491,4.9433770525925755,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,12,9.616546,0.984674,0.880928,0.103746,4.931226597168645,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,13,9.616546,1.00894,0.906868,0.102072,5.012099640938341,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,14,9.616546,0.987372,0.880752,0.10662,4.798302706338943,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,15,9.616546,0.984596,0.880639,0.103957,4.921217758783519,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,16,9.616546,0.986257,0.881508,0.104749,4.884008769056107,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,17,9.616546,0.984596,0.880852,0.103744,4.931321662456221,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,18,9.616546,1.00871,0.907042,0.101666,5.032115304525193,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,19,9.616546,0.983791,0.880898,0.102893,4.972107281835092,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,20,9.616546,0.984033,0.880685,0.103348,4.9502170777359815,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,21,9.616546,0.982271,0.880843,0.101428,5.043923123297889,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,22,9.616546,0.987047,0.880642,0.106405,4.80799806916835,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,23,9.616546,0.983019,0.880831,0.102188,5.006410092670942,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,24,9.616546,0.984256,0.881334,0.102922,4.9707063072021365,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,25,9.616546,1.01078,0.906198,0.10458,4.8919012674494,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,8,26,9.616546,0.984884,0.881457,0.103427,4.946435984316071,0.512035
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,0,9.616546,1.5749,1.41175,0.163152,4.981419464205196,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,1,9.616546,1.61522,1.45144,0.163784,4.962197457773691,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,2,9.616546,1.5739,1.41188,0.162021,5.016192644311578,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,3,9.616546,1.57054,1.40984,0.160693,5.057647491950528,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,4,9.616546,1.61484,1.44945,0.165389,4.9140423391156975,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,5,9.616546,1.57342,1.40981,0.163611,4.967444416475702,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,6,9.616546,1.57621,1.41123,0.164981,4.926194825004129,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,7,9.616546,1.57104,1.40959,0.161454,5.033808691169041,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,8,9.616546,1.61392,1.45098,0.162943,4.987808917376053,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,9,9.616546,1.57255,1.40939,0.163166,4.980992047509935,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,10,9.616546,1.57367,1.41116,0.162509,5.001129466208064,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,11,9.616546,1.57439,1.40988,0.164508,4.94035881795418,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,12,9.616546,1.57548,1.4102,0.165281,4.917253334769309,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,13,9.616546,1.61335,1.45044,0.162911,4.988788654074962,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,14,9.616546,1.57443,1.41014,0.164291,4.9468841776117145,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,15,9.616546,1.57309,1.40992,0.163173,4.980778366666092,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,16,9.616546,1.57532,1.41111,0.164218,4.949083221230353,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,17,9.616546,1.57554,1.41028,0.16526,4.9178781824035225,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,18,9.616546,1.57276,1.40949,0.163271,4.977788758714078,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,19,9.616546,1.61434,1.45014,0.164201,4.94959560796832,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,20,9.616546,1.57356,1.41014,0.163417,4.973341503172902,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,21,9.616546,1.57273,1.40978,0.162951,4.987564043325945,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,22,9.616546,1.57316,1.40972,0.163439,4.972672057611747,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,23,9.616546,1.57542,1.41158,0.163837,4.960592225345961,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,24,9.616546,1.57484,1.40994,0.164903,4.928524941474723,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,25,9.616546,1.57416,1.41001,0.164152,4.951073081193078,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,8,26,9.616546,1.57628,1.41056,0.165718,4.904286489240795,0.809668
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,0,9.616546,2.11716,1.90472,0.212441,5.039301614489259,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,1,9.616546,2.06671,1.85216,0.214551,4.989742645262489,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,2,9.616546,2.06512,1.85159,0.213529,5.013624726775812,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,3,9.616546,2.11677,1.9046,0.212172,5.04569063912162,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,4,9.616546,2.06587,1.8503,0.215568,4.9662021927359925,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,5,9.616546,2.06622,1.85187,0.214351,4.994398319969173,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,6,9.616546,2.06472,1.85096,0.213751,5.008417618086991,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,7,9.616546,2.11473,1.90132,0.213416,5.016279352455825,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,8,9.616546,2.06272,1.85046,0.212258,5.04364629028688,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,9,9.616546,2.06502,1.85182,0.2132,5.021361511649683,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,10,9.616546,2.06655,1.85067,0.215874,4.959162633219898,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,11,9.616546,2.06215,1.85059,0.211566,5.060143285233508,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,12,9.616546,2.06451,1.85039,0.214127,4.999623000759887,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,13,9.616546,2.11863,1.90513,0.213493,5.014470143207095,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,14,9.616546,2.06274,1.85128,0.211461,5.062655876420297,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,15,9.616546,2.06701,1.85057,0.216437,4.946262765995243,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,16,9.616546,2.06331,1.85045,0.212858,5.02942935799318,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,17,9.616546,2.07216,1.857,0.215161,4.975596294327097,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,18,9.616546,2.11223,1.89515,0.217078,4.931657166012735,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,19,9.616546,2.0629,1.85115,0.211753,5.055674650577383,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,20,9.616546,2.06606,1.85052,0.215535,4.9669625549618965,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,21,9.616546,2.12219,1.90496,0.217224,4.928342514103932,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,22,9.616546,2.06254,1.85022,0.212316,5.042268478511804,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,23,9.616546,2.06682,1.85087,0.215947,4.957486208577625,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,24,9.616546,2.06396,1.85047,0.213483,5.014705031706095,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,25,9.616546,2.11681,1.90468,0.212131,5.046665854041665,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,8,26,9.616546,2.06405,1.84996,0.214092,5.000440344728959,1.06943
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,0,9.616546,2.77602,2.49069,0.285328,5.01914287334697,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,1,9.616546,2.80273,2.52074,0.281991,5.0785379596027695,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,2,9.616546,2.77574,2.48984,0.285896,5.009171159324875,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,3,9.616546,2.80706,2.52131,0.285747,5.01178314301233,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,4,9.616546,2.77613,2.49155,0.284574,5.032441466073304,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,5,9.616546,2.7546,2.46915,0.285455,5.016909837860063,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,6,9.616546,2.80409,2.51883,0.285259,5.020356930951677,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,7,9.616546,2.77496,2.49101,0.28395,5.043500608439319,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,8,9.616546,2.80848,2.52023,0.288251,4.968246416374425,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,9,9.616546,2.76406,2.47899,0.285064,5.023791140818709,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,10,9.616546,2.76783,2.48027,0.287557,4.98023695394772,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,11,9.616546,2.80181,2.52058,0.281233,5.092226011052559,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,12,9.616546,2.7752,2.48934,0.285854,5.009907147587036,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,13,9.616546,2.80464,2.51996,0.284678,5.030602989224122,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,14,9.616546,2.77415,2.48943,0.284713,5.029984573118701,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,15,9.616546,2.75202,2.46888,0.283143,5.057875341316382,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,16,9.616546,2.80643,2.52053,0.285898,5.009136117658551,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,17,9.616546,2.77649,2.49079,0.285696,5.012677803561633,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,18,9.616546,2.75247,2.46857,0.283905,5.044300022071976,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,19,9.616546,2.80745,2.52003,0.287412,4.982749494684789,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,20,9.616546,2.77663,2.49073,0.285902,5.009066035796687,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,21,9.616546,2.7992,2.51759,0.281613,5.085354716459625,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,22,9.616546,2.77484,2.49001,0.284838,5.027777184808012,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,23,9.616546,2.75133,2.46903,0.282292,5.073122857772606,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,24,9.616546,2.80713,2.51871,0.28842,4.965335267201804,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,25,9.616546,2.77153,2.49069,0.280839,5.099370093777376,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,8,26,9.616546,2.80233,2.51745,0.284876,5.027106522719865,1.42837
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,0,9.616546,3.54412,3.19328,0.350837,5.048128697246418,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,1,9.616546,3.45809,3.10498,0.353111,5.015619246514103,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,2,9.616546,3.55859,3.19899,0.359601,4.925098450103981,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,3,9.616546,3.51976,3.15816,0.361602,4.897844391778369,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,4,9.616546,3.49221,3.14004,0.352173,5.028978166287141,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,5,9.616546,3.51171,3.16269,0.349016,5.07446743918858,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,6,9.616546,3.49592,3.13851,0.357403,4.955387413524345,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,7,9.616546,3.51,3.15812,0.351883,5.03312273612491,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,8,9.616546,3.497,3.14162,0.355385,4.983525831860775,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,9,9.616546,3.51358,3.15966,0.353914,5.004239243872358,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,10,9.616546,3.45233,3.10243,0.349898,5.061676053466558,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,11,9.616546,3.49605,3.14063,0.355419,4.983049099107931,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,12,9.616546,3.51149,3.15912,0.352364,5.0262521930612705,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,13,9.616546,3.45148,3.10318,0.348301,5.084884418235496,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,14,9.616546,3.49543,3.14184,0.353588,5.00885303730851,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,15,9.616546,3.45607,3.10373,0.352335,5.02666589398113,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,16,9.616546,3.45421,3.10317,0.35104,5.045209456916139,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,17,9.616546,3.54574,3.1906,0.355141,4.986949768559084,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,18,9.616546,3.45481,3.10261,0.352199,5.028606917554683,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,19,9.616546,3.55348,3.19406,0.359417,4.927619805840686,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,20,9.616546,3.51253,3.15693,0.355597,4.980554750900152,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,21,9.616546,3.49563,3.14127,0.354364,4.997884457100161,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,22,9.616546,3.54892,3.19162,0.357305,4.956746554780486,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,23,9.616546,3.46056,3.10307,0.357491,4.954167595144609,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,24,9.616546,3.55354,3.19558,0.357959,4.947690455487476,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,25,9.616546,3.51111,3.15703,0.354087,5.001794270209981,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,8,26,9.616546,3.49176,3.13956,0.352198,5.028621195338535,1.76964
b6m,default,none,32,8,64,"32,8",30,1000000,8,0,5.0,0.498216,0.050158,0.448058,3.9196604011614546,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,1,5.0,0.558353,0.05002,0.508333,3.4548911835816263,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,2,5.0,0.544451,0.050121,0.49433,3.552758683518295,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,3,5.0,0.495226,0.049949,0.445277,3.9441408382278875,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,4,5.0,0.538359,0.049954,0.488405,3.595858355306762,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,5,5.0,0.558311,0.04988,0.508431,3.4542252538173304,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,6,5.0,0.508539,0.049885,0.458654,3.8291069085271228,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,7,5.0,0.555972,0.049858,0.506114,3.4700387660163505,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,8,5.0,0.544986,0.050075,0.494911,3.5485879279781596,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,9,5.0,0.451216,0.049856,0.40136,4.375710584073149,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,10,5.0,0.516274,0.049731,0.466543,3.7643586979626726,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,11,5.0,0.532731,0.049962,0.482769,3.6378375579699584,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,12,5.0,0.469876,0.050005,0.419871,4.18279709725987,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,13,5.0,0.481749,0.049908,0.431841,4.066856088290827,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,14,5.0,0.582789,0.049729,0.53306,3.2946294976618,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,15,5.0,0.440254,0.049953,0.390301,4.499694338532566,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,16,5.0,0.48663,0.049789,0.436841,4.020307617699801,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,17,5.0,0.510596,0.04982,0.460776,3.811472819816134,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,18,5.0,0.431093,0.049974,0.381119,4.608101931479667,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,19,5.0,0.541185,0.049926,0.491259,3.574967990456356,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,20,5.0,0.499377,0.050017,0.44936,3.9083033648379897,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,21,5.0,0.541195,0.049973,0.491222,3.5752372654799642,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,22,5.0,0.482019,0.049925,0.432094,4.0644748596916385,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,23,5.0,0.519702,0.049762,0.46994,3.737147721035875,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,24,5.0,0.487743,0.049904,0.437839,4.01114382232647,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,25,5.0,0.503516,0.050239,0.453277,3.8745297026401055,1.75483
b6m,default,none,32,8,64,"32,8",30,1000000,8,26,5.0,0.472681,0.050067,0.422614,4.155648416814396,1.75483
b6m,default,none,32,8,64,"32,8",30,1200000,8,0,5.0,0.616609,0.059874,0.556735,3.760760854702314,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,1,5.0,0.608875,0.059605,0.54927,3.811872475181045,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,2,5.0,0.646903,0.059536,0.587367,3.5646319838239005,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,3,5.0,0.628878,0.059589,0.569289,3.677828298882804,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,4,5.0,0.653234,0.059561,0.593673,3.5267684305041542,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,5,5.0,0.657607,0.059419,0.598188,3.5001491077097713,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,6,5.0,0.626554,0.05953,0.567024,3.6925195308182595,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,7,5.0,0.617716,0.05949,0.558226,3.7507160082882076,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,8,5.0,0.619529,0.059315,0.560214,3.737406052763217,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,9,5.0,0.66656,0.059429,0.607131,3.4485921398226953,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,10,5.0,0.622487,0.05932,0.563167,3.7178087395793664,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,11,5.0,0.62736,0.059237,0.568123,3.685376572401914,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,12,5.0,0.622352,0.059298,0.563054,3.7185548711894287,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,13,5.0,0.65444,0.059258,0.595182,3.5178268066619838,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,14,5.0,0.662918,0.059171,0.603747,3.4679214877137157,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,15,5.0,0.625309,0.05947,0.565839,3.7002525355139766,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,16,5.0,0.67556,0.059211,0.616349,3.3970156428301057,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,17,5.0,0.632389,0.059236,0.573153,3.6530336479835097,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,18,5.0,0.65612,0.059286,0.596834,3.5080896772682064,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,19,5.0,0.628795,0.059168,0.569627,3.6756459831480823,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,20,5.0,0.645856,0.059353,0.586503,3.5698831795279697,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,21,5.0,0.673248,0.059417,0.613831,3.410950562032046,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,22,5.0,0.627615,0.059374,0.568241,3.6846112731089327,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,23,5.0,0.564855,0.059213,0.505642,4.1407699408725795,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,24,5.0,0.612305,0.059282,0.553023,3.786003827042804,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,25,5.0,0.609655,0.059301,0.550354,3.8043644535020964,2.09318
b6m,default,none,32,8,64,"32,8",30,1200000,8,26,5.0,0.631596,0.059409,0.572187,3.659200915859138,2.09318
b6m,default,none,32,8,64,"32,8",30,1400000,8,0,5.0,0.74317,0.068591,0.674579,3.613899670665462,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,1,5.0,0.72104,0.068812,0.652228,3.7377432829284185,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,2,5.0,0.766598,0.068885,0.697713,3.4940739615541583,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,3,5.0,0.706615,0.068881,0.637734,3.822692260312037,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,4,5.0,0.750144,0.068753,0.681391,3.577770804043254,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,5,5.0,0.719332,0.068859,0.650473,3.7478278513294736,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,6,5.0,0.744096,0.068508,0.675588,3.608502261641469,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,7,5.0,0.768895,0.068626,0.700269,3.481320501032941,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,8,5.0,0.654933,0.068783,0.58615,4.159107439969013,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,9,5.0,0.756884,0.06866,0.688224,3.5422490728859164,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,10,5.0,0.778208,0.068581,0.709627,3.4354115978363797,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,11,5.0,0.655734,0.068684,0.58705,4.152731157376436,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,12,5.0,0.677521,0.068684,0.608837,4.004127255633013,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,13,5.0,0.700089,0.068695,0.631394,3.8610769597712946,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,14,5.0,0.750765,0.068529,0.682236,3.573339468948922,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,15,5.0,0.695262,0.068446,0.626816,3.889276639297396,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,16,5.0,0.767507,0.06847,0.699037,3.487456065898996,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,17,5.0,0.690855,0.068411,0.622444,3.9165946268866545,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,18,5.0,0.744219,0.068429,0.67579,3.6074236463070433,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,19,5.0,0.753838,0.068483,0.685355,3.55707746487271,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,20,5.0,0.763502,0.068499,0.695003,3.5076982774719485,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,21,5.0,0.747208,0.068455,0.678753,3.5916759497753032,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,22,5.0,0.772113,0.068758,0.703355,3.4660460591562394,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,23,5.0,0.736435,0.068609,0.667826,3.6504431183239894,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,24,5.0,0.757418,0.068772,0.688646,3.540078394324278,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,25,5.0,0.802693,0.068423,0.73427,3.3201149794187925,2.43635
b6m,default,none,32,8,64,"32,8",30,1400000,8,26,5.0,0.74043,0.068617,0.671813,3.6287788803399708,2.43635
b6m,default,none,32,8,64,"32,8",30,1600000,8,0,5.0,0.890162,0.078213,0.811949,3.3977424084073258,2.76032
